tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,tweet_date,tweet_time,tweet_day,dog_stage,dog_breed,favorites,retweet_count,rating
793241302385262592,2016-11-01 00:00:38+00:00,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,2016-11-01,00:00:38,Tuesday,None,Golden_retriever,10487,3282,1.3
793226087023144960,2016-10-31 23:00:11+00:00,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,2016-10-31,23:00:11,Monday,None,Wire-haired_fox_terrier,9796,2873,1.1
793210959003287553,2016-10-31 22:00:04+00:00,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,2016-10-31,22:00:04,Monday,None,French_bulldog,8906,2782,1.0
793195938047070209,2016-10-31 21:00:23+00:00,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,2016-10-31,21:00:23,Monday,puppo,Labrador_retriever,15214,5601,1.2
793180763617361921,2016-10-31 20:00:05+00:00,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,2016-10-31,20:00:05,Monday,None,Lakeland_terrier,6915,1990,1.1
793165685325201412,2016-10-31 19:00:10+00:00,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,Benji,2016-10-31,19:00:10,Monday,None,Golden_retriever,9359,2773,1.2
793150605191548928,2016-10-31 18:00:14+00:00,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,2016-10-31,18:00:14,Monday,None,Italian_greyhound,6158,1694,1.1
793120401413079041,2016-10-31 16:00:13+00:00,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,2016-10-31,16:00:13,Monday,None,Labrador_retriever,12619,3907,1.1
792883833364439040,2016-10-31 00:20:11+00:00,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,Bailey,2016-10-31,00:20:11,Monday,None,Standard_poodle,11274,4254,1.2
792773781206999040,2016-10-30 17:02:53+00:00,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,2016-10-30,17:02:53,Sunday,None,Yorkshire_terrier,7341,1671,1.2
792394556390137856,2016-10-29 15:55:58+00:00,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,BeBe,2016-10-29,15:55:58,Saturday,None,Cocker_spaniel,13394,4282,1.2
792050063153438720,2016-10-28 17:07:05+00:00,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,2016-10-28,17:07:05,Friday,None,Komondor,7140,1786,1.1
791672322847637504,2016-10-27 16:06:04+00:00,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13,10,None,2016-10-27,16:06:04,Thursday,None,Golden_retriever,11716,3120,1.3
791406955684368384,2016-10-26 22:31:36+00:00,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,2016-10-26,22:31:36,Wednesday,None,Pembroke,13121,4094,1.2
791312159183634433,2016-10-26 16:14:55+00:00,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,2016-10-26,16:14:55,Wednesday,None,Miniature_pinscher,8743,2522,1.2
790987426131050500,2016-10-25 18:44:32+00:00,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12,10,Misty,2016-10-25,18:44:32,Tuesday,None,Cocker_spaniel,9801,2128,1.2
790946055508652032,2016-10-25 16:00:09+00:00,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12,10,Betty,2016-10-25,16:00:09,Tuesday,puppo,Golden_retriever,16631,4679,1.2
790698755171364864,2016-10-24 23:37:28+00:00,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12,10,Mosby,2016-10-24,23:37:28,Monday,None,Bernese_mountain_dog,8198,1916,1.2
790581949425475584,2016-10-24 15:53:19+00:00,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11,10,Duke,2016-10-24,15:53:19,Monday,None,Malinois,20613,7096,1.1
790337589677002753,2016-10-23 23:42:19+00:00,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,2016-10-23,23:42:19,Sunday,None,Pembroke,7795,1873,1.2
790277117346975746,2016-10-23 19:42:02+00:00,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11,10,Bruce,2016-10-23,19:42:02,Sunday,None,Labrador_retriever,12524,3164,1.1
789986466051088384,2016-10-23 00:27:05+00:00,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12,10,Happy,2016-10-23,00:27:05,Sunday,None,Golden_retriever,9229,2299,1.2
789628658055020548,2016-10-22 00:45:17+00:00,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13,10,Eli,2016-10-22,00:45:17,Saturday,None,Chow,7472,1755,1.3
789599242079838210,2016-10-21 22:48:24+00:00,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,2016-10-21,22:48:24,Friday,None,Chesapeake_bay_retriever,6726,1917,1.2
789530877013393408,2016-10-21 18:16:44+00:00,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,2016-10-21,18:16:44,Friday,None,Schipperke,11700,3360,1.2
789268448748703744,2016-10-21 00:53:56+00:00,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10,10,Stella,2016-10-21,00:53:56,Friday,None,Malamute,9086,2596,1.0
789137962068021249,2016-10-20 16:15:26+00:00,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12,10,Bo,2016-10-20,16:15:26,Thursday,None,Chihuahua,9698,2778,1.2
788908386943430656,2016-10-20 01:03:11+00:00,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://twitter.com/dog_rates/status/788908386943430656/photo/1,11,10,Lucy,2016-10-20,01:03:11,Thursday,None,Golden_retriever,27345,12433,1.1
788765914992902144,2016-10-19 15:37:03+00:00,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12,10,Butter,2016-10-19,15:37:03,Wednesday,None,Cocker_spaniel,27233,10230,1.2
788412144018661376,2016-10-18 16:11:17+00:00,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11,10,Dexter,2016-10-18,16:11:17,Tuesday,None,Golden_retriever,15509,5237,1.1
788178268662984705,2016-10-18 00:41:57+00:00,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13,10,None,2016-10-18,00:41:57,Tuesday,None,Samoyed,7211,2091,1.3
788150585577050112,2016-10-17 22:51:57+00:00,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13,10,Leo,2016-10-17,22:51:57,Monday,None,Chow,6100,1271,1.3
787810552592695296,2016-10-17 00:20:47+00:00,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11,10,Frank,2016-10-17,00:20:47,Monday,None,Pug,8593,3032,1.1
787717603741622272,2016-10-16 18:11:26+00:00,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,2016-10-16,18:11:26,Sunday,puppo,German_shepherd,10234,2762,1.3
787397959788929025,2016-10-15 21:01:17+00:00,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,Moose,2016-10-15,21:01:17,Saturday,None,Chihuahua,10846,2836,1.1
787322443945877504,2016-10-15 16:01:13+00:00,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10,10,Lincoln,2016-10-15,16:01:13,Saturday,None,Golden_retriever,7748,1733,1.0
786963064373534720,2016-10-14 16:13:10+00:00,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,2016-10-14,16:13:10,Friday,None,Golden_retriever,26558,7936,1.2
786709082849828864,2016-10-13 23:23:56+00:00,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,Logan,2016-10-13,23:23:56,Thursday,None,Pomeranian,18167,6077,7.5
786664955043049472,2016-10-13 20:28:35+00:00,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,None,2016-10-13,20:28:35,Thursday,None,Leonberg,10549,2528,1.2
786595970293370880,2016-10-13 15:54:28+00:00,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dale,2016-10-13,15:54:28,Thursday,None,Pembroke,9411,3111,1.1
786363235746385920,2016-10-13 00:29:39+00:00,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,Rizzo,2016-10-13,00:29:39,Thursday,doggo,Golden_retriever,10846,3469,1.3
786233965241827333,2016-10-12 15:55:59+00:00,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11,10,Mattie,2016-10-12,15:55:59,Wednesday,None,Labrador_retriever,15162,4692,1.1
785927819176054784,2016-10-11 19:39:28+00:00,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,Lucy,2016-10-11,19:39:28,Tuesday,None,Toy_poodle,11338,3162,1.2
785872687017132033,2016-10-11 16:00:24+00:00,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,https://twitter.com/dog_rates/status/785872687017132033/video/1,12,10,Rusty,2016-10-11,16:00:24,Tuesday,None,Great_pyrenees,6670,1794,1.2
785533386513321988,2016-10-10 17:32:08+00:00,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11,10,Dallas,2016-10-10,17:32:08,Monday,None,Miniature_pinscher,9066,1982,1.1
785264754247995392,2016-10-09 23:44:41+00:00,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12,10,Doc,2016-10-09,23:44:41,Sunday,None,Chow,7229,1612,1.2
785170936622350336,2016-10-09 17:31:53+00:00,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11,10,Hero,2016-10-09,17:31:53,Sunday,None,Eskimo_dog,11970,4791,1.1
784826020293709826,2016-10-08 18:41:19+00:00,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13,10,Rusty,2016-10-08,18:41:19,Saturday,None,Chow,10053,3227,1.3
784517518371221505,2016-10-07 22:15:26+00:00,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11,10,Frankie,2016-10-07,22:15:26,Friday,None,Malamute,8923,2507,1.1
784431430411685888,2016-10-07 16:33:21+00:00,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,Stormy,2016-10-07,16:33:21,Friday,None,Miniature_poodle,5693,1263,1.2
783821107061198850,2016-10-06 00:08:09+00:00,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12,10,Mairi,2016-10-06,00:08:09,Thursday,None,Lakeland_terrier,7318,1953,1.2
783695101801398276,2016-10-05 15:47:27+00:00,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12,10,Loomis,2016-10-05,15:47:27,Wednesday,None,Chow,10424,3182,1.2
783466772167098368,2016-10-05 00:40:09+00:00,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,Finn,2016-10-05,00:40:09,Wednesday,None,Chihuahua,8407,2224,1.1
783391753726550016,2016-10-04 19:42:03+00:00,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13,10,Godi,2016-10-04,19:42:03,Tuesday,None,Norwegian_elkhound,16783,5419,1.3
783334639985389568,2016-10-04 15:55:06+00:00,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dave,2016-10-04,15:55:06,Tuesday,None,Cardigan,28965,11571,1.2
783085703974514689,2016-10-03 23:25:55+00:00,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11,10,Earl,2016-10-03,23:25:55,Monday,None,Chesapeake_bay_retriever,8114,2182,1.1
782969140009107456,2016-10-03 15:42:44+00:00,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12,10,Cali,2016-10-03,15:42:44,Monday,None,Golden_retriever,24015,7313,1.2
782747134529531904,2016-10-03 01:00:34+00:00,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11,10,Deacon,2016-10-03,01:00:34,Monday,doggo,Golden_retriever,7427,1400,1.1
782722598790725632,2016-10-02 23:23:04+00:00,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://twitter.com/dog_rates/status/782722598790725632/photo/1,10,10,Penny,2016-10-02,23:23:04,Sunday,None,Irish_setter,17149,5344,1.0
782598640137187329,2016-10-02 15:10:30+00:00,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11,10,Timmy,2016-10-02,15:10:30,Sunday,None,Malamute,7745,1863,1.1
782305867769217024,2016-10-01 19:47:08+00:00,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12,10,Sampson,2016-10-01,19:47:08,Saturday,doggo,Briard,16549,5503,1.2
781661882474196992,2016-09-30 01:08:10+00:00,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5,10,None,2016-09-30,01:08:10,Friday,None,Pembroke,10371,2694,0.5
781524693396357120,2016-09-29 16:03:01+00:00,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12,10,None,2016-09-29,16:03:01,Thursday,None,Chesapeake_bay_retriever,20628,5513,1.2
781251288990355457,2016-09-28 21:56:36+00:00,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11,10,Oakley,2016-09-28,21:56:36,Wednesday,None,Mexican_hairless,8374,2061,1.1
781163403222056960,2016-09-28 16:07:23+00:00,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",https://twitter.com/dog_rates/status/781163403222056960/photo/1,10,10,None,2016-09-28,16:07:23,Wednesday,None,Shetland_sheepdog,9750,2728,1.0
780858289093574656,2016-09-27 19:54:58+00:00,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",https://twitter.com/dog_rates/status/780858289093574656/photo/1,10,10,Dash,2016-09-27,19:54:58,Tuesday,None,Chesapeake_bay_retriever,7137,1988,1.0
780800785462489090,2016-09-27 16:06:28+00:00,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11,10,Koda,2016-09-27,16:06:28,Tuesday,None,Siberian_husky,5441,1287,1.1
780601303617732608,2016-09-27 02:53:48+00:00,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12,10,Hercules,2016-09-27,02:53:48,Tuesday,None,Saint_bernard,12019,3337,1.2
780543529827336192,2016-09-26 23:04:13+00:00,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12,10,None,2016-09-26,23:04:13,Monday,None,Golden_retriever,6255,1734,1.2
780459368902959104,2016-09-26 17:29:48+00:00,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://twitter.com/dog_rates/status/780459368902959104/photo/1,11,10,Bear,2016-09-26,17:29:48,Monday,None,Great_dane,5259,1067,1.1
780192070812196864,2016-09-25 23:47:39+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11,10,None,2016-09-25,23:47:39,Sunday,None,Vizsla,8640,2214,1.1
779834332596887552,2016-09-25 00:06:08+00:00,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11,10,Scout,2016-09-25,00:06:08,Sunday,None,Golden_retriever,18736,6965,1.1
779056095788752897,2016-09-22 20:33:42+00:00,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13,10,None,2016-09-22,20:33:42,Thursday,None,Chihuahua,14639,4483,1.3
778990705243029504,2016-09-22 16:13:51+00:00,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11,10,Jay,2016-09-22,16:13:51,Thursday,None,Cocker_spaniel,19764,7113,1.1
